what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351118868450
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1351118868737
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1351118873770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1351118875028
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1351118878166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1351118880665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1351118886201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1351118893749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351118899504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351118991846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1351118996965
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1351119001850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351119028095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351119289274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351119302086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351119495473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351119822299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351120320452
executed,command,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1351120328459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351120338271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351120355708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1351120359924
