what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945301015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945302830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945303279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945303735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945304174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945309176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945309571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945309942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945310480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945311005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350945312185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350945314501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945350240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945355515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945378797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945406754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350945412042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945432458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945435173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945440169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945545775
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1350945549071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945584924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945585256
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1350945585284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945587088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350945587237
